lat,lon,addr,sqft,assessed,market,subsidy,change,county
37.35725,-118.43618,"308 Pinon Rd, Bishop",8450,364590,605747,2846,1028,Inyo
37.35742,-118.43606,"3096 Laurel Rd, Bishop",7224,206396,605747,4712,2895,Inyo
37.35723,-118.43584,"3080 Laurel Rd, Bishop",10566,92431,605747,6057,4240,Inyo
37.35723,-118.43558,"305 Mesquite Rd, Bishop",10600,211538,605747,4652,2834,Inyo
37.36034,-118.43265,"176 Pa Me Ln (Alley), Bishop",10890,149145,605747,5388,3571,Inyo
37.35236,-118.43962,"560 Watterson Rd, Bishop",9583,124700,605747,5676,3859,Inyo
37.35236,-118.43991,"550 Watterson Rd, Bishop",9567,575000,605747,363,-1454,Inyo
37.35272,-118.43936,"530 Watterson Rd, Bishop",13503,499392,605747,1255,-562,Inyo
37.35235,-118.43905,"580 Watterson Rd, Bishop",10890,121995,605747,5708,3891,Inyo
37.35373,-118.42835,"2735 Highland Dr, Bishop",20000,373122,605747,2745,928,Inyo
37.35373,-118.42869,"2743 Highland Dr, Bishop",20000,302201,605747,3582,1765,Inyo
37.35373,-118.42904,"2747 Highland Dr, Bishop",20000,811822,811822,0,-2435,Inyo
37.35373,-118.42938,"2761 Highland Dr, Bishop",20000,600756,605747,59,-1758,Inyo
37.35373,-118.42973,"2771 Highland Dr, Bishop",20000,440333,605747,1952,135,Inyo
37.35373,-118.43007,"2781 Highland Dr, Bishop",20000,424157,605747,2143,326,Inyo
37.35309,-118.43166,"2820 Highland Dr, Bishop",47960,711137,711137,0,-2133,Inyo
37.35305,-118.43071,"2800 Highland Dr, Bishop",26600,682356,682356,0,-2047,Inyo
37.35305,-118.43025,"2790 Highland Dr, Bishop",26800,298994,605747,3620,1802,Inyo
37.35305,-118.42905,"2760 Highland Dr, Bishop",20000,393200,605747,2508,691,Inyo
37.35305,-118.42871,"2750 Highland Dr, Bishop",20000,627258,627258,0,-1882,Inyo
37.35305,-118.42836,"2740 Highland Dr, Bishop",20000,297973,605747,3632,1814,Inyo
37.35305,-118.42979,"2780 Highland Dr, Bishop",26600,124041,605747,5684,3867,Inyo
37.35305,-118.42939,"2770 Highland Dr, Bishop",20000,416048,605747,2238,421,Inyo
37.3525,-118.42939,"2741 Sunset Rd, Bishop",20000,651404,651404,0,-1954,Inyo
37.3525,-118.43008,"2759 Sunset Rd, Bishop",20000,396273,605747,2472,655,Inyo
37.3525,-118.43045,"2765 Sunset Rd, Bishop",23950,493244,605747,1328,-490,Inyo
37.35184,-118.43046,"2766 Sunset Rd, Bishop",22169,455125,605747,1777,-40,Inyo
37.35184,-118.43009,"2760 Sunset Rd, Bishop",20000,420841,605747,2182,365,Inyo
37.35184,-118.42941,"2742 Sunset Rd, Bishop",20000,94987,605747,6027,4210,Inyo
37.35184,-118.42906,"2736 Sunset Rd, Bishop",20000,275736,605747,3894,2077,Inyo
37.35184,-118.42872,"2730 Sunset Rd, Bishop",20000,778255,778255,0,-2335,Inyo
37.35184,-118.42837,"2724 Sunset Rd, Bishop",20000,551188,605747,644,-1173,Inyo
37.35184,-118.42803,"2716 Sunset Rd, Bishop",20000,305722,605747,3540,1723,Inyo
37.35184,-118.42768,"2712 Sunset Rd, Bishop",20000,661966,661966,0,-1986,Inyo
37.35184,-118.42734,"2706 Sunset Rd, Bishop",20000,224993,605747,4493,2676,Inyo
37.3525,-118.42835,"2727 Sunset Rd, Bishop",20037,756292,756292,0,-2269,Inyo
37.3525,-118.4287,"2731 Sunset Rd, Bishop",20000,445885,605747,1886,69,Inyo
37.3525,-118.42904,"2735 Sunset Rd, Bishop",20000,108750,605747,5865,4047,Inyo
37.3525,-118.43077,"2769 Sunset Rd, Bishop",13200,429468,605747,2080,263,Inyo
37.35305,-118.42802,"2730 Highland Dr, Bishop",20000,334009,605747,3207,1389,Inyo
37.35305,-118.42768,"2720 Highland Dr, Bishop",20000,572604,605747,391,-1426,Inyo
37.3525,-118.43106,"2773 Sunset Rd, Bishop",20200,667100,667100,0,-2001,Inyo
37.35247,-118.43164,"2815 Sunset Rd, Bishop",50600,1214486,1214486,0,-3643,Inyo
37.35384,-118.43184,"507 Pa Me Ln, Bishop",13503,487093,605747,1400,-417,Inyo
37.35373,-118.42804,"2727 Highland Dr, Bishop",16000,498293,605747,1268,-549,Inyo
37.35187,-118.43171,"2810 Sunset Rd, Bishop",39380,821073,821073,0,-2463,Inyo
37.35184,-118.43125,"2800 Sunset Rd, Bishop",17000,697066,697066,0,-2091,Inyo
37.35184,-118.43088,"2772 Sunset Rd, Bishop",26400,540436,605747,771,-1047,Inyo
37.35373,-118.43041,"2791 Highland Dr, Bishop",20000,492231,605747,1339,-478,Inyo
37.35373,-118.43076,"2801 Highland Dr, Bishop",20000,255268,605747,4136,2318,Inyo
37.35365,-118.43157,"2821 Highland Dr, Bishop",34848,936719,936719,0,-2810,Inyo
37.35374,-118.4311,"2811 Highland Dr, Bishop",20000,557842,605747,565,-1252,Inyo
37.35359,-118.4234,"2601 Highland Dr, Bishop",21500,468918,605747,1615,-203,Inyo
37.35373,-118.42636,"2677 Highland Dr, Bishop",20000,522258,605747,985,-832,Inyo
37.35373,-118.42509,"2635 Highland Dr, Bishop",20000,567289,605747,454,-1363,Inyo
37.35373,-118.42729,"2707 Highland Dr, Bishop",20800,385463,605747,2599,782,Inyo
37.35372,-118.42477,"2625 Highland Dr, Bishop",16800,205490,605747,4723,2906,Inyo
37.35372,-118.42449,"2617 Highland Dr, Bishop",16800,330608,605747,3247,1429,Inyo
37.35373,-118.42697,"2695 Highland Dr, Bishop",17000,306230,605747,3534,1717,Inyo
37.35373,-118.42668,"2689 Highland Dr, Bishop",17000,427179,605747,2107,290,Inyo
37.35373,-118.42541,"2645 Highland Dr, Bishop",17002,570581,605747,415,-1402,Inyo
37.35372,-118.42405,"2605 Highland Dr, Bishop",32600,800456,800456,0,-2401,Inyo
37.35305,-118.4262,"2670 Highland Dr, Bishop",15000,430931,605747,2063,246,Inyo
37.35305,-118.42594,"2660 Highland Dr, Bishop",15000,613967,613967,0,-1842,Inyo
37.35305,-118.42543,"2646 Highland Dr, Bishop",15000,217516,605747,4581,2764,Inyo
37.35306,-118.42414,"2610 Highland Dr, Bishop",15000,263553,605747,4038,2221,Inyo
37.35305,-118.42569,"2652 Highland Dr, Bishop",15000,561000,605747,528,-1289,Inyo
37.3525,-118.42801,"2717 Sunset Rd, Bishop",20000,354084,605747,2970,1152,Inyo
37.35305,-118.42517,"2638 Highland Dr, Bishop",15000,121830,605747,5710,3893,Inyo
37.35306,-118.42491,"2632 Highland Dr, Bishop",15000,279550,605747,3849,2032,Inyo
37.35305,-118.42672,"2690 Highland Dr, Bishop",15000,443836,605747,1911,93,Inyo
37.35305,-118.42646,"2680 Highland Dr, Bishop",15000,482849,605747,1450,-367,Inyo
37.3525,-118.42767,"2711 Sunset Rd, Bishop",20000,492154,605747,1340,-477,Inyo
37.3525,-118.42732,"2705 Sunset Rd, Bishop",20000,608927,608927,0,-1827,Inyo
37.3525,-118.42698,"2695 Sunset Rd, Bishop",20000,360551,605747,2893,1076,Inyo
37.3525,-118.42664,"2685 Sunset Rd, Bishop",20000,352299,605747,2991,1173,Inyo
37.3525,-118.42629,"2681 Sunset Rd, Bishop",20000,286943,605747,3762,1945,Inyo
37.3525,-118.42595,"2677 Sunset Rd, Bishop",20000,575164,605747,361,-1456,Inyo
37.3525,-118.4256,"2661 Sunset Rd, Bishop",20000,523247,605747,973,-844,Inyo
37.35251,-118.42526,"2649 Sunset Rd, Bishop",20000,773619,773619,0,-2321,Inyo
37.35251,-118.42491,"2637 Sunset Rd, Bishop",20000,579640,605747,308,-1509,Inyo
37.35251,-118.42412,"2607 Sunset Rd, Bishop",24308,532702,605747,862,-955,Inyo
37.35251,-118.4237,"2601 Sunset Rd, Bishop",24306,478815,605747,1498,-319,Inyo
37.35235,-118.42324,"595 S Barlow Ln, Bishop",11200,316008,605747,3419,1602,Inyo
37.35262,-118.42325,"565 S Barlow Ln, Bishop",16800,88059,605747,6109,4291,Inyo
37.35318,-118.4233,"2594 Highland Dr, Bishop",18700,468881,605747,1615,-202,Inyo
37.35309,-118.42383,"2600 Highland Dr, Bishop",19950,717876,717876,0,-2154,Inyo
37.35305,-118.42718,"2710 Highland Dr, Bishop",38000,765000,765000,0,-2295,Inyo
37.35306,-118.42466,"2626 Highland Dr, Bishop",14810,773937,773937,0,-2322,Inyo
37.35306,-118.4244,"2616 Highland Dr, Bishop",15000,284452,605747,3791,1974,Inyo
37.35185,-118.42448,"2624 Sunset Rd, Bishop",20000,446201,605747,1883,65,Inyo
37.35184,-118.427,"2700 Sunset Rd, Bishop",20000,629432,629432,0,-1888,Inyo
37.35184,-118.42665,"2692 Sunset Rd, Bishop",20000,446781,605747,1876,59,Inyo
37.35184,-118.42631,"2682 Sunset Rd, Bishop",20000,305683,605747,3541,1724,Inyo
37.35185,-118.42597,"2672 Sunset Rd, Bishop",20000,455623,605747,1771,-46,Inyo
37.35185,-118.42383,"2606 Sunset Rd, Bishop",17859,439720,605747,1959,142,Inyo
37.35185,-118.42415,"2618 Sunset Rd, Bishop",18730,377914,605747,2688,871,Inyo
37.35185,-118.42562,"2652 Sunset Rd, Bishop",20037,354640,605747,2963,1146,Inyo
37.35185,-118.42528,"2642 Sunset Rd, Bishop",20037,819734,819734,0,-2459,Inyo
37.35185,-118.42488,"2630 Sunset Rd, Bishop",26571,783580,783580,0,-2351,Inyo
37.35174,-118.42334,"625 S Barlow Ln, Bishop",23847,387083,605747,2580,763,Inyo
37.35058,-118.42343,"707 S Barlow Ln, Bishop",59538,376818,605747,2701,884,Inyo
37.3604,-118.43745,"3184 W Line St, Bishop",166834,326217,605747,3298,1481,Inyo
37.35949,-118.43719,"230 N Tumbleweed Rd, Bishop",12019,335654,605747,3187,1370,Inyo
37.35927,-118.43719,"242 North Tumbleweed Rd, Bishop",6981,526754,605747,932,-885,Inyo
37.35911,-118.43719,"254 North Tumbleweed Rd, Bishop",6960,490514,605747,1360,-457,Inyo
37.35874,-118.43719,"286 N Tumbleweed Rd, Bishop",8120,176023,605747,5071,3253,Inyo
37.35948,-118.43769,"231 N Tumbleweed Rd, Bishop",11451,293591,605747,3683,1866,Inyo
37.3591,-118.43769,"245 N Tumbleweed Rd, Bishop",7020,327834,605747,3279,1462,Inyo
37.35855,-118.43768,"291 N Tumbleweed Rd, Bishop",11935,411244,605747,2295,478,Inyo
37.35484,-118.43772,"3153 Indian Creek Dr, Bishop",13580,403250,605747,2389,572,Inyo
37.35482,-118.43738,"3141 Indian Creek Dr, Bishop",14250,319305,605747,3380,1563,Inyo
37.35482,-118.43708,"3127 Indian Creek Dr, Bishop",11400,359360,605747,2907,1090,Inyo
37.35482,-118.43682,"3115 Indian Creek Dr, Bishop",11250,599382,605747,75,-1742,Inyo
37.35482,-118.43657,"3103 Indian Creek Dr, Bishop",11250,244636,605747,4261,2444,Inyo
37.35482,-118.43631,"3089 Indian Creek Dr, Bishop",11250,316511,605747,3413,1596,Inyo
37.35482,-118.43605,"3077 Indian Creek Dr, Bishop",11250,499800,605747,1250,-567,Inyo
37.3548,-118.43579,"3065 Indian Creek Dr, Bishop",10399,579418,605747,311,-1507,Inyo
37.35423,-118.4359,"3072 Indian Creek Dr, Bishop",12000,521582,605747,993,-824,Inyo
37.35423,-118.43616,"3094 Indian Creek Dr, Bishop",12000,530603,605747,887,-931,Inyo
37.35423,-118.43693,"3120 Indian Creek Dr, Bishop",12000,485766,605747,1416,-401,Inyo
37.35423,-118.43745,"3144 Indian Creek Dr, Bishop",11800,401329,605747,2412,595,Inyo
37.35422,-118.43773,"3156 Indian Creek Dr, Bishop",11798,580171,605747,302,-1515,Inyo
37.35423,-118.43564,"3060 Indian Creek Dr, Bishop",12000,535782,605747,826,-992,Inyo
37.35423,-118.43665,"3106 Indian Creek Dr, Bishop",14106,497515,605747,1277,-540,Inyo
37.35484,-118.43511,"3041 Indian Creek Dr, Bishop",13234,254989,605747,4139,2322,Inyo
37.35482,-118.43483,"3035 Indian Creek Dr, Bishop",11250,376803,605747,2702,884,Inyo
37.35482,-118.43457,"3023 Indian Creek Dr, Bishop",11250,280126,605747,3842,2025,Inyo
37.35482,-118.43431,"3011 Indian Creek Dr, Bishop",11250,494949,605747,1307,-510,Inyo
37.35482,-118.43406,"2989 Indian Creek Dr, Bishop",11250,285556,605747,3778,1961,Inyo
37.35482,-118.4338,"2977 Indian Creek Dr, Bishop",11250,456104,605747,1766,-51,Inyo
37.35482,-118.43354,"2965 Indian Creek Dr, Bishop",11250,368848,605747,2795,978,Inyo
37.35482,-118.43328,"2953 Indian Creek Dr, Bishop",11250,176211,605747,5069,3251,Inyo
37.35482,-118.43303,"2941 Indian Creek Dr, Bishop",11250,84499,605747,6151,4333,Inyo
37.35482,-118.43277,"2929 Indian Creek Dr, Bishop",11250,431699,605747,2054,237,Inyo
37.35482,-118.43251,"2917 Indian Creek Dr, Bishop",11250,274186,605747,3912,2095,Inyo
37.35482,-118.43224,"2905 Indian Creek Dr, Bishop",12512,484682,605747,1429,-389,Inyo
37.35423,-118.43224,"2906 Indian Creek Dr, Bishop",13683,730000,730000,0,-2190,Inyo
37.35423,-118.4325,"2918 Indian Creek Dr, Bishop",12000,205451,605747,4723,2906,Inyo
37.35423,-118.43276,"2930 Indian Creek Dr, Bishop",12000,495056,605747,1306,-511,Inyo
37.35423,-118.43302,"2942 Indian Creek Dr, Bishop",12000,283055,605747,3808,1991,Inyo
37.35423,-118.43328,"2954 Indian Creek Dr, Bishop",12000,560865,605747,530,-1288,Inyo
37.35423,-118.43353,"2966 Indian Creek Dr, Bishop",12000,409597,605747,2315,497,Inyo
37.35423,-118.43379,"2978 Indian Creek Dr, Bishop",12000,591600,605747,167,-1650,Inyo
37.35423,-118.43405,"2990 Indian Creek Dr, Bishop",12000,660513,660513,0,-1982,Inyo
37.35423,-118.43431,"3012 Indian Creek Dr, Bishop",12000,497189,605747,1281,-536,Inyo
37.35423,-118.43457,"3024 Indian Creek Dr, Bishop",12000,670417,670417,0,-2011,Inyo
37.35424,-118.43489,"3038 Indian Creek Dr, Bishop",18032,355957,605747,2948,1130,Inyo
37.35957,-118.43235,"206 Pa Me Ln, Bishop",9158,654617,654617,0,-1964,Inyo
37.35957,-118.43277,"205 Wildrose Ln, Bishop",9160,332843,605747,3220,1403,Inyo
37.35936,-118.43234,"224 Pa Me Ln, Bishop",9252,174769,605747,5086,3268,Inyo
37.35936,-118.43277,"223 Wildrose Ln, Bishop",9252,510000,605747,1130,-687,Inyo
37.35916,-118.43234,"236 Pa Me Ln, Bishop",8638,452669,605747,1806,-11,Inyo
37.35916,-118.43277,"235 Wildrose Ln, Bishop",8640,535806,605747,825,-992,Inyo
37.35897,-118.43234,"248 Pa Me Ln, Bishop",8647,305481,605747,3543,1726,Inyo
37.35897,-118.43277,"247 Wildrose Ln, Bishop",8647,336467,605747,3177,1360,Inyo
37.35878,-118.43234,"266 Pa Me Ln, Bishop",8649,454621,605747,1783,-34,Inyo
37.35878,-118.43276,"265 Wildrose Ln, Bishop",8649,335550,605747,3188,1371,Inyo
37.35859,-118.43234,"278 Pa Me Ln, Bishop",8656,250500,605747,4192,2375,Inyo
37.35859,-118.43276,"277 Wildrose Ln, Bishop",8658,166629,605747,5182,3364,Inyo
37.3584,-118.43234,"290 Pa Me Ln, Bishop",8661,401570,605747,2409,592,Inyo
37.3584,-118.43276,"289 Wildrose Ln, Bishop",8659,196980,605747,4823,3006,Inyo
37.3582,-118.43233,"306 Pa Me Ln, Bishop",8662,356283,605747,2944,1126,Inyo
37.3582,-118.43276,"307 Wildrose Ln, Bishop",8662,375046,605747,2722,905,Inyo
37.35801,-118.43233,"318 Pa Me Ln, Bishop",8673,167283,605747,5174,3357,Inyo
37.35801,-118.43276,"319 Wildrose Ln, Bishop",8673,80765,605747,6195,4378,Inyo
37.35782,-118.43233,"330 Pa Me Ln, Bishop",8679,552038,605747,634,-1183,Inyo
37.35782,-118.43276,"331 Wildrose Ln, Bishop",8679,477882,605747,1509,-308,Inyo
37.35763,-118.43233,"342 Pa Me Ln, Bishop",8684,81200,605747,6190,4372,Inyo
37.35762,-118.43276,"343 Wildrose Ln, Bishop",8687,440021,605747,1956,138,Inyo
37.35743,-118.43233,"354 Pa Me Ln, Bishop",8979,80764,605747,6195,4378,Inyo
37.35743,-118.43276,"355 Wildrose Ln, Bishop",8979,15755,605747,6962,5145,Inyo
37.35723,-118.43233,"366 Pa Me Ln, Bishop",9321,353303,605747,2979,1162,Inyo
37.35723,-118.43275,"365 Wildrose Ln, Bishop",9321,193702,605747,4862,3045,Inyo
37.35702,-118.43233,"378 Pa Me Ln, Bishop",9322,440933,605747,1945,128,Inyo
37.35702,-118.43275,"377 Wildrose Ln, Bishop",9322,390316,605747,2542,725,Inyo
37.35682,-118.43233,"390 Pa Me Ln, Bishop",9236,190774,605747,4897,3079,Inyo
37.35682,-118.43275,"389 Wildrose Ln, Bishop",9242,463713,605747,1676,-141,Inyo
37.35682,-118.43339,"2951 Morningside Dr, Bishop",9241,539929,605747,777,-1041,Inyo
37.35681,-118.43382,"389 Grandview Rd, Bishop",9241,352826,605747,2984,1167,Inyo
37.35702,-118.43339,"378 Wildrose Ln, Bishop",9322,96518,605747,6009,4192,Inyo
37.35702,-118.43382,"377 Grandview Rd, Bishop",9322,623199,623199,0,-1870,Inyo
37.35723,-118.43339,"366 Wildrose Ln, Bishop",9318,250502,605747,4192,2375,Inyo
37.35723,-118.43382,"365 Grandview Rd, Bishop",9321,410412,605747,2305,488,Inyo
37.35743,-118.43339,"352 Wildrose Ln, Bishop",8976,626320,626320,0,-1879,Inyo
37.35743,-118.43382,"357 Grandview Rd, Bishop",8976,265771,605747,4012,2194,Inyo
37.35762,-118.4334,"340 Wildrose Ln, Bishop",8685,178843,605747,5037,3220,Inyo
37.35762,-118.43382,"345 Grandview Rd, Bishop",8684,468127,605747,1624,-193,Inyo
37.35782,-118.4334,"328 Wildrose Ln, Bishop",7631,388400,605747,2565,747,Inyo
37.35782,-118.43382,"333 Grandview Rd, Bishop",8680,171220,605747,5127,3310,Inyo
37.35801,-118.4334,"316 Wildrose Ln, Bishop",8675,510000,605747,1130,-687,Inyo
37.35801,-118.43382,"321 Grandview Rd, Bishop",8673,371350,605747,2766,949,Inyo
37.3582,-118.4334,"304 Wildrose Ln, Bishop",8670,267489,605747,3991,2174,Inyo
37.3582,-118.43382,"309 Grandview Rd, Bishop",8666,624559,624559,0,-1874,Inyo
37.35839,-118.4334,"288 Wildrose Ln, Bishop",8664,394985,605747,2487,670,Inyo
37.35839,-118.43383,"291 Grandview Rd, Bishop",8664,404201,605747,2378,561,Inyo
37.35859,-118.4334,"276 Wildrose Ln, Bishop",8658,270483,605747,3956,2139,Inyo
37.35859,-118.43383,"279 Grandview Rd, Bishop",8655,204809,605747,4731,2914,Inyo
37.35878,-118.4334,"264 Wildrose Ln, Bishop",8650,657900,657900,0,-1974,Inyo
37.35878,-118.43383,"267 Grandview Rd, Bishop",8652,214662,605747,4615,2798,Inyo
37.35897,-118.4334,"246 Wildrose Ln, Bishop",8645,357154,605747,2933,1116,Inyo
37.35897,-118.43383,"249 Grandview Rd, Bishop",8645,364485,605747,2847,1030,Inyo
37.35916,-118.4334,"234 Wildrose Ln, Bishop",8638,190787,605747,4897,3079,Inyo
37.35916,-118.43383,"237 Grandview Rd, Bishop",8640,542294,605747,749,-1068,Inyo
37.35936,-118.4334,"222 Wildrose Ln, Bishop",9252,259722,605747,4083,2266,Inyo
37.35936,-118.43383,"225 Grandview Rd, Bishop",9252,258649,605747,4096,2279,Inyo
37.35957,-118.4334,"204 Wildrose Ln, Bishop",9160,137660,605747,5523,3706,Inyo
37.35957,-118.43383,"207 Grandview Rd, Bishop",9160,384185,605747,2614,797,Inyo
37.35941,-118.43445,"226 Grandview Rd, Bishop",8362,177440,605747,5054,3237,Inyo
37.35923,-118.43445,"238 Grandview Rd, Bishop",8362,499392,605747,1255,-562,Inyo
37.35905,-118.43445,"250 Grandview Rd, Bishop",8371,446665,605747,1877,60,Inyo
37.35887,-118.43445,"268 Grandview Rd, Bishop",8376,288252,605747,3746,1929,Inyo
37.35869,-118.43445,"280 Grandview Rd, Bishop",8382,627300,627300,0,-1882,Inyo
37.35851,-118.43445,"3029 E Cedar St, Bishop",8298,455125,605747,1777,-40,Inyo
37.35814,-118.43446,"3030 Cedar St, Bishop",9494,452454,605747,1809,-8,Inyo
37.35792,-118.43445,"324 Grandview Rd, Bishop",10314,225663,605747,4485,2668,Inyo
37.3577,-118.43446,"3025 Laurel Rd, Bishop",10232,127806,605747,5640,3822,Inyo
37.35732,-118.43444,"3028 Laurel Rd, Bishop",8210,350159,605747,3016,1199,Inyo
37.35714,-118.43444,"366 Grandview Rd, Bishop",8298,345400,605747,3072,1255,Inyo
37.35688,-118.43434,"3011 Morningside Dr, Bishop",8664,233340,605747,4394,2577,Inyo
37.35688,-118.43458,"3023 Morningside Dr, Bishop",8750,380665,605747,2656,839,Inyo
37.35963,-118.43445,"208 Grandview Rd, Bishop",11838,386426,605747,2588,771,Inyo
37.35645,-118.43233,"406 Pa Me Ln, Bishop",8648,245602,605747,4250,2432,Inyo
37.35645,-118.43275,"405 Wildrose Ln, Bishop",8650,255994,605747,4127,2310,Inyo
37.35626,-118.43232,"408 Pa Me Ln, Bishop",8724,343175,605747,3098,1281,Inyo
37.35626,-118.43275,"417 Wildrose Ln, Bishop",8739,262316,605747,4052,2235,Inyo
37.35607,-118.43232,"430 Pa Me Ln, Bishop",8743,443700,605747,1912,95,Inyo
37.35607,-118.43275,"429 Wildrose Ln, Bishop",8741,311907,605747,3467,1650,Inyo
37.35588,-118.43232,"442 Pa Me Ln, Bishop",8746,230519,605747,4428,2610,Inyo
37.35588,-118.43275,"441 Wildrose Ln, Bishop",8743,375384,605747,2718,901,Inyo
37.35568,-118.43275,"453 Wildrose Ln, Bishop",9158,308880,605747,3503,1686,Inyo
37.35567,-118.43337,"454 Wildrose Ln, Bishop",9172,452669,605747,1806,-11,Inyo
37.35567,-118.4338,"453 Grandview Rd, Bishop",9177,520200,605747,1009,-808,Inyo
37.35587,-118.43337,"442 Wildrose Ln, Bishop",8746,334650,605747,3199,1382,Inyo
37.35587,-118.4338,"441 Grandview Rd, Bishop",8745,343850,605747,3090,1273,Inyo
37.35606,-118.43337,"430 Wildrose Ln, Bishop",8741,417393,605747,2223,405,Inyo
37.35606,-118.4338,"429 Grandview Rd, Bishop",8741,370799,605747,2772,955,Inyo
37.35625,-118.43337,"418 Wildrose Ln, Bishop",8737,118331,605747,5752,3934,Inyo
37.35626,-118.4338,"417 Grandview Rd, Bishop",8737,347184,605747,3051,1234,Inyo
37.35645,-118.43337,"406 Wildrose Ln, Bishop",8650,563834,605747,495,-1323,Inyo
37.35645,-118.4338,"405 Grandview Rd, Bishop",8650,480157,605747,1482,-335,Inyo
37.35645,-118.43448,"406 Grandview Rd, Bishop",10170,263623,605747,4037,2220,Inyo
37.35645,-118.43498,"3099 Mesquite Rd, Bishop",10174,509054,605747,1141,-676,Inyo
37.35626,-118.43448,"418 Grandview Rd, Bishop",10262,335090,605747,3194,1377,Inyo
37.35626,-118.43498,"3087 Mesquite Rd, Bishop",10262,193040,605747,4870,3053,Inyo
37.35607,-118.43448,"430 Grandview Rd, Bishop",10267,197212,605747,4821,3003,Inyo
37.35607,-118.43498,"3075 Mesquite Rd, Bishop",10266,361824,605747,2878,1061,Inyo
37.35587,-118.43448,"442 Grandview Rd, Bishop",10269,419548,605747,2197,380,Inyo
37.35587,-118.43498,"3063 Mesquite Rd, Bishop",10265,204520,605747,4734,2917,Inyo
37.35568,-118.43448,"454 Grandview Rd, Bishop",10753,399015,605747,2439,622,Inyo
37.35569,-118.43494,"3051 Mesquite Rd, Bishop",8704,185250,605747,4962,3145,Inyo
37.35531,-118.43232,"472 Pa Me Ln, Bishop",8043,540374,605747,771,-1046,Inyo
37.35512,-118.43231,"484 Pa Me Ln, Bishop",9375,313874,605747,3444,1627,Inyo
37.35521,-118.43263,"2918 Mesquite Rd, Bishop",9184,432131,605747,2049,231,Inyo
37.35521,-118.43286,"2930 Mesquite Rd, Bishop",9240,197375,605747,4819,3002,Inyo
37.35521,-118.43309,"2942 Mesquite Rd, Bishop",9240,281755,605747,3823,2006,Inyo
37.35521,-118.43331,"2954 Mesquite Rd, Bishop",9240,425451,605747,2127,310,Inyo
37.35521,-118.43356,"2966 Mesquite Rd, Bishop",10500,397152,605747,2461,644,Inyo
37.35522,-118.43381,"2978 Mesquite Rd, Bishop",10500,254836,605747,4141,2324,Inyo
37.35522,-118.43407,"2990 Mesquite Rd, Bishop",10500,116815,605747,5769,3952,Inyo
